location,bath,balcony,price,total_sqft_int,bhk,price_per_sqft
Kudlu Gate,3,2,83,1532,3,5417.754569
Kudlu Gate,2,1,50,1113,2,4492.362983
Kudlu Gate,2,1,50,1185,2,4219.409283
Kudlu Gate,2,1,45,1215,2,3703.703704
Kudlu Gate,2,1,38.25,812,2,4710.591133
Kudlu Gate,2,2,103,1547,2,6658.047835
Kudlu Gate,2,1,86,1336,2,6437.125749
Kudlu Gate,3,2,121,1919,3,6305.367379
Kudlu Gate,3,3,56,1464,2,3825.136612
Kudlu Gate,3,2,85,1535,3,5537.459283
Kudlu Gate,3,2,120,1850,3,6486.486486
Kudlu Gate,2,1,69.57,940,2,7401.06383
Kudlu Gate,2,1,44.96,1215,2,3700.411523
Kudlu Gate,2,2,75,1164,2,6443.298969
Kudlu Gate,2,1,79.54,1183,2,6723.584108
Kudlu Gate,3,2,110,1850,3,5945.945946
Kudlu Gate,2,1,79.54,1183,2,6723.584108
Kudlu Gate,2,1,44.4,1200,2,3700
Kudlu Gate,2,2,53,1310,2,4045.801527
Kullappa Colony,2,2,60,1060,2,5660.377358
Kumara Park,4,1.584375738,350,2200,3,15909.09091
Kumara Park,3,3,207,2000,3,10350
Kumara Park,2,0,250,1150,2,21739.13043
Kumara Park,5,1,800,3500,4,22857.14286
Kumarapalli,2,2,52.6,1240,2,4241.935484
Kumarapalli,2,2,65,1488,3,4368.27957
Kumarapalli,2,2,65,1486,3,4374.158816
Kumaraswami Layout,4,1,139,2000,4,6950
Kumaraswami Layout,2,1,48.5,1000,2,4850
Kumaraswami Layout,2,1,58,1000,2,5800
Kumaraswami Layout,2,1,125,2400,3,5208.333333
Kumaraswami Layout,2,1,70,1310,3,5343.51145
Kumaraswami Layout,1,1,78,850,1,9176.470588
Kumaraswami Layout,7,0,150,3200,7,4687.5
Kumaraswami Layout,2,1,85,1310,3,6488.549618
Kumaraswami Layout,3,2,110,2450,4,4489.795918
Kumaraswami Layout,7,3,145,3100,7,4677.419355
Kumaraswami Layout,3,1,75,1200,3,6250
Kumaraswami Layout,2,3,60,1081,2,5550.416281
Kumbena Agrahara,2,2,50,1180,2,4237.288136
Kundalahalli,3,2,125,1724,3,7250.580046
Kundalahalli,2,2,49,1030,2,4757.281553
Kundalahalli,2,1,57.99,735,2,7889.795918
Kundalahalli,2,1,82,1047,2,7831.900669
Kundalahalli,3,3,105,1397,3,7516.105941
Kundalahalli,3,2,127,1724,3,7366.589327
Kundalahalli,2,1,49.27,1010,2,4878.217822
Kundalahalli,3,2,110,1397,3,7874.015748
Kundalahalli,3,2,104,1397,3,7444.52398
Kundalahalli,3,3,108,1397,3,7730.851825
Kundalahalli,3,2,150,1920,3,7812.5
Kundalahalli,3,3,105,1397,3,7516.105941
Kundalahalli,3,2,124,1724,3,7192.575406
Kundalahalli,2,1,84,1047,2,8022.922636
Kundalahalli,2,1,83,1047,2,7927.411652
Kundalahalli,4,3,550,7000,4,7857.142857
Kundalahalli,2,1,53.76,1120,2,4800
Kundalahalli,2,1,82.62,1047,2,7891.117479
Kundalahalli,2,1,91,1047,2,8691.499522
Kundalahalli,3,1,146,1724,3,8468.677494
Kundalahalli,3,2,170,1600,3,10625
Kundalahalli,3,1,125,1724,3,7250.580046
Kundalahalli,2,1,48.27,1010,2,4779.207921
Kundalahalli,2,1,89,1047,2,8500.477555
Kundalahalli,5,2,245,2500,4,9800
Kundalahalli,3,3,105,1397,3,7516.105941
Kundalahalli,2,1,72,1047,2,6876.790831
Kundalahalli,2,0,58,1260,2,4603.174603
Kundalahalli,4,3,230,3092,4,7438.5511
Kundalahalli,2,1,70,1065,2,6572.769953
Kundalahalli,3,1,146,1724,3,8468.677494
Kundalahalli,2,2,91,1047,2,8691.499522
Kundalahalli,3,2,128,1724,3,7424.593968
Kundalahalli,2,3,74,1315,2,5627.376426
Kundalahalli,3,2,150,2100,3,7142.857143
Kundalahalli,3,1,125,1724,3,7250.580046
Kundalahalli,3,3,140,1724,3,8120.649652
Kundalahalli,2,1,65,1175,2,5531.914894
Kundalahalli Colony,2,1,69,1280,2,5390.625
Kundalahalli Colony,2,2,90,1505,2,5980.066445
Kundalahalli Colony,3,2,140,2600,3,5384.615385
Kundalahalli Colony,3,3,95,1800,3,5277.777778
Kurubarahalli,3,0,70,1200,3,5833.333333
Kurubarahalli,1,0,69,1200,1,5750
Kuvempu Nagar,1,1,25,450,1,5555.555556
LB Shastri Nagar,2,2,55,1043,2,5273.25024
LB Shastri Nagar,1,2,32,665,1,4812.030075
LB Shastri Nagar,2,2,80,1400,3,5714.285714
LB Shastri Nagar,2,1,62,1184,2,5236.486486
LB Shastri Nagar,2,1,49.5,1000,2,4950
Laggere,1,1,48,1200,1,4000
Laggere,5,2,125,2800,5,4464.285714
Laggere,2,0,75,1200,2,6250
Laggere,1,0,60,1500,1,4000
Laggere,2,0,48,620,1,7741.935484
Lake City,2,1,28,750,2,3733.333333
Lake City,2,1,31,780,2,3974.358974
Lake City,1,1,22.8,600,1,3800
Lakshmiamma Garden,3,3,120,1800,3,6666.666667
Lakshmiamma Garden,3,1,265,3000,3,8833.333333
Lakshminarayana Pura,2,2,75,1185,2,6329.113924
Lakshminarayana Pura,2,1,108,1600,3,6750
Lakshminarayana Pura,2,2,75,1180,2,6355.932203
Lakshminarayana Pura,2,2,82,1172,2,6996.587031
Lakshminarayana Pura,2,1,75,1179,2,6361.323155
Lakshminarayana Pura,2,1,75,1149,2,6527.415144
Lakshminarayana Pura,2,2,100,1336,2,7485.02994
Lakshminarayana Pura,2,2,75,1175,2,6382.978723
Lakshminarayana Pura,2,1,75,1190,2,6302.521008
Lakshminarayana Pura,2,1,75,1200,2,6250
Lakshminarayana Pura,2,2,75,1200,2,6250
Lakshminarayana Pura,2,2,75,1165,2,6437.76824
Lakshminarayana Pura,2,1,75,1145,2,6550.218341
Lakshminarayana Pura,3,2,104,1500,3,6933.333333
Lakshminarayana Pura,2,2,75,1210,2,6198.347107
Lakshminarayana Pura,2,2,75,1169,2,6415.739949
Lakshminarayana Pura,2,1,75,1200,2,6250
Lakshminarayana Pura,2,1,75,1172,2,6399.317406
Lakshminarayana Pura,2,2,75,1172,2,6399.317406
Lakshminarayana Pura,2,1,75,1180,2,6355.932203
Lakshminarayana Pura,2,3,83,1200,2,6916.666667
Lakshminarayana Pura,2,2,80,1200,2,6666.666667
Lakshminarayana Pura,2,1,75,1195,2,6276.150628
Lakshminarayana Pura,2,1,80,1200,2,6666.666667
Lakshmipura,2,0,75,1200,2,6250
Lal Bahadur Shastri Nagar,2,2,185,2400,3,7708.333333
Langford Town,2,2,200,2031,2,9847.36583
Lavakusha Nagar,3,2,65,1431,3,4542.278127
Lavakusha Nagar,3,1,72,1535,3,4690.553746
Lavelle Road,2,0,150,1000,2,15000
Lavelle Road,2,1,156,985,2,15837.56345
Lavelle Road,3,0,300,1919,3,15633.14226
Laxmi Sagar Layout,3,1,110,1614,3,6815.365551
Laxmi Sagar Layout,2,1,76,1140,2,6666.666667
Laxmi Sagar Layout,3,3,250,3100,3,8064.516129
Lingadheeranahalli,3,1,95,1521,3,6245.890861
Lingadheeranahalli,3,1,95,1511,3,6287.227002
Lingadheeranahalli,3,1,109,1683,3,6476.530006
Lingadheeranahalli,3,1,93,1519,3,6122.44898
Lingadheeranahalli,3,1,94.99,1521,3,6245.233399
Lingadheeranahalli,3,1,120,1682,3,7134.363853
Lingadheeranahalli,3,1,94.71,1521,3,6226.824458
Lingadheeranahalli,3,1,130,1893,3,6867.406233
Lingadheeranahalli,3,1,110,1705,3,6451.612903
Lingadheeranahalli,4,2,154,2245,4,6859.688196
Lingadheeranahalli,3,1,113,1682,3,6718.192628
Lingadheeranahalli,3,1,114,1682,3,6777.64566
Lingadheeranahalli,3,1,95,1506,3,6308.10093
Lingadheeranahalli,3,1,110,1683,3,6535.947712
Lingadheeranahalli,3,1,120,1684,3,7125.890736
Lingadheeranahalli,4,2,153,2236,4,6842.576029
Lingadheeranahalli,4,1,114,1894,3,6019.007392
Lingadheeranahalli,4,2,160,2240,4,7142.857143
Lingarajapuram,2,1,80,1350,2,5925.925926
Lingarajapuram,2,1,59.86,1203,2,4975.893599
Lingarajapuram,2,1,55,800,2,6875
Lingarajapuram,2,2,55,1035,2,5314.009662
Lottegolla Halli,3,2,90,1950,3,4615.384615
Lottegolla Halli,2,2,55,1250,2,4400
MCECHS  layout,2,2,65,1500,3,4333.333333
MCECHS  layout,3,2,65,1500,3,4333.333333
MLA Layout,2,1,40,970,2,4123.71134
MS Pallya,3,1,115,1783,3,6449.803702
MS Pallya,4,1,68,1800,5,3777.777778
MS Pallya,4,1,88,2400,4,3666.666667
Madiwala,3,2,39,1250,3,3120
Madiwala,3,2,43,1250,3,3440
Madiwala,3,2,39.5,1250,3,3160
Madiwala,2,2,45,1165,2,3862.660944
Magadi Road,2,1,50,1116,2,4480.286738
Magadi Road,2,1,41.1,884,2,4649.321267
Magadi Road,2,1,55.78,1005,2,5550.248756
Magadi Road,2,0,46.5,1000,2,4650
Magadi Road,2,2,93,1500,4,6200
Magadi Road,2,2,55,1345,2,4089.219331
Magadi Road,2,1,51.89,1116,2,4649.641577
Magadi Road,2,1,60,1052,3,5703.422053
Magadi Road,2,2,50,940,2,5319.148936
Magadi Road,2,1,68,1318,3,5159.332322
Magadi Road,2,1,48,884,2,5429.864253
Mahadevpura,2,3,52,1150,2,4521.73913
Mahadevpura,2,3,52,1250,2,4160
Mahadevpura,2,3,57.6,1260,2,4571.428571
Mahadevpura,1,1,35,730,1,4794.520548
Mahadevpura,2,1,67.39,1434,3,4699.44212
Mahadevpura,2,1,53.8,1146,2,4694.589878
Mahadevpura,2,2,62,1532,2,4046.997389
Mahadevpura,2,1,76,1620,3,4691.358025
Mahadevpura,2,3,64.5,1136,2,5677.816901
Mahadevpura,2,2,65.8,1400,3,4700
Mahadevpura,2,1,53.4,1137,2,4696.569921
Mahadevpura,3,2,95,1601,3,5933.79138
Mahadevpura,3,2,75,1450,3,5172.413793
Mahadevpura,2,1,54,1152,2,4687.5
Mahadevpura,2,1,56.9,1212,2,4694.719472
Mahadevpura,3,2,78,1505,3,5182.724252
Mahadevpura,2,1,70,1500,3,4666.666667
Mahadevpura,2,1,58,1236,2,4692.556634
Mahadevpura,2,1,58,1236,2,4692.556634
Mahadevpura,2,2,53,1120,2,4732.142857
Mahaganapathy Nagar,2,2,73,1410,2,5177.304965
Mahalakshmi Layout,5,1,158,1575,4,10031.74603
Mahalakshmi Layout,2,1,80,1105,2,7239.819005
Mahalakshmi Layout,2,3,110,1200,3,9166.666667
Mahalakshmi Layout,3,1,150,1876,3,7995.735608
Mahalakshmi Puram,5,3,233,1500,4,15533.33333
Mahalakshmi Puram,6,3,300,3000,6,10000
Maithri Layout,2,1,40,1134,2,3527.336861
Maithri Layout,3,2,60,1685,3,3560.830861
Maithri Layout,2,3,62,1567,3,3956.604978
Makali,1,1,15,485,1,3092.783505
Makali,1,1,15,500,1,3000
Mallasandra,3,2,95,1665,3,5705.705706
Mallasandra,3,2,86.58,1665,3,5200
Mallasandra,2,2,61,1340,2,4552.238806
Mallasandra,2,2,70,1325,2,5283.018868
Mallasandra,3,2,86.91,1665,3,5219.81982
Mallasandra,2,1,70,1325,2,5283.018868
Mallasandra,2,1,40,905,2,4419.889503
Mallasandra,2,1.584375738,65,1325,2,4905.660377
Mallasandra,2,2,73,1325,2,5509.433962
Mallasandra,2,2,69,1565,2,4408.945687
Mallasandra,2,1,35,905,2,3867.403315
Mallasandra,2,3,76.3,1100,3,6936.363636
Mallathahalli,3,3,60,1225,3,4897.959184
Mallathahalli,2,2,64.08,1100,2,5825.454545
Malleshpalya,2,2,46.5,1140,2,4078.947368
Malleshpalya,2,2,46.86,1225,2,3825.306122
Malleshpalya,2,2,50,1052,2,4752.851711
Malleshpalya,2,2,77,1405,3,5480.427046
Malleshpalya,2,2,50,1065,2,4694.835681
Malleshpalya,2,3,55,1210,2,4545.454545
Malleshpalya,2,1,40,1060,2,3773.584906
Malleshpalya,2,1,69.5,1430,3,4860.13986
Malleshpalya,2,1,90,1421,2,6333.56791
Malleshpalya,2,1,55,1245,2,4417.670683
Malleshpalya,2,2,46,1200,2,3833.333333
Malleshpalya,2,2,52,1225,2,4244.897959
Malleshwaram,1,2,67,705,1,9503.546099
Malleshwaram,7,3,2200,12000,7,18333.33333
Malleshwaram,5,2,325,2500,4,13000
Malleshwaram,3,1.584375738,297,2006,3,14805.58325
Malleshwaram,1,1,62.5,686,1,9110.787172
Malleshwaram,4,3,332,2475,3,13414.14141
Malleshwaram,3,1.584375738,399,2610,3,15287.35632
Malleshwaram,4,3,320,2475,3,12929.29293
Malleshwaram,2,1,95,900,2,10555.55556
Malleshwaram,2,1,158,1420,2,11126.76056
Malleshwaram,3,2,250,2000,3,12500
Malleshwaram,3,1,275,2215,3,12415.34989
Malleshwaram,3,3,160,1600,3,10000
Malleshwaram,4,3,300,2475,3,12121.21212
Malleshwaram,4,1,310,2215,3,13995.48533
Malleshwaram,1,1,60,480,1,12500
Malleshwaram,2,1,120,1290,2,9302.325581
Malleshwaram,4,3,326,2475,3,13171.71717
Malleshwaram,3,3,337,2476,3,13610.66236
Malleshwaram,2,1,90,900,2,10000
Malleshwaram,4,1.584375738,270,2050,3,13170.73171
Malleshwaram,2,1,72,900,2,8000
Malleshwaram,1,1,86.8,620,1,14000
Malleshwaram,4,3,337,2475,3,13616.16162
Malleshwaram,3,2,275,2215,3,12415.34989
Malleshwaram,3,2,330,2215,3,14898.41986
Malleshwaram,2,1,80,1020,2,7843.137255
Malleshwaram,3,2,275,2200,3,12500
Malleshwaram,4,3,326,2475,3,13171.71717
Malleshwaram,2,1.584375738,140,1500,2,9333.333333
Malleshwaram,4,3,340,2475,3,13737.37374
Malleshwaram,2,1,190,1400,2,13571.42857
Malleshwaram,4,3,300,2475,3,12121.21212
Malleshwaram,3,2,380,2400,3,15833.33333
Malleshwaram,2,3,125,1410,2,8865.248227
Manayata Tech Park,2,2,48,1100,2,4363.636364
Manayata Tech Park,2,2,55,1200,2,4583.333333
Manayata Tech Park,2,2,46,1100,2,4181.818182
Manayata Tech Park,2,2,45,1050,2,4285.714286
Manayata Tech Park,2,2,47,1150,2,4086.956522
Mangammanapalya,3,2,56,1250,3,4480
Manjunatha Layout,2,2,125,1200,2,10416.66667
Manorayana Palya,2,2,52,1140,2,4561.403509
Manorayana Palya,2,2,75,1600,3,4687.5
Maragondanahalli,3,2,70.25,1508,3,4658.488064
Maragondanahalli,3,2,85,1533,3,5544.683627
Maragondanahalli,2,2,59,1307,2,4514.154552
Maragondanahalli,2,1,57,1095,2,5205.479452
Marasandra,3,3,85,1840,3,4619.565217
Marathahalli,2,1,57,1220,2,4672.131148
Marathahalli,2,2,52,1200,2,4333.333333
Marathahalli,2,2,60,1200,2,5000
Marathahalli,3,2,140,1933,3,7242.628039
Marathahalli,2,1,46.96,950,2,4943.157895
Marathahalli,2,2,80,1230,2,6504.065041
Marathahalli,4,3,250,3800,4,6578.947368
Marathahalli,2,2,49.85,1019,2,4892.05103
Marathahalli,2,1,67,1215,2,5514.403292
Marathahalli,3,2,152,2181,4,6969.280147
Marathahalli,2,3,53,1170,2,4529.91453
Marathahalli,2,2,49.86,1019,2,4893.032385
Marathahalli,2,2,71.55,1325,2,5400
Marathahalli,2,1,56.5,1220,2,4631.147541
Marathahalli,2,1,56,1152,2,4861.111111
Marathahalli,3,1,90,1610,3,5590.062112
Marathahalli,2,1,70,1146,2,6108.202443
Marathahalli,3,1,89,1469,3,6058.543227
Marathahalli,5,2,185,2519,4,7344.1842
Marathahalli,2,1,46.9,957,2,4900.731452
Marathahalli,3,3,105,1583,3,6632.975363
Marathahalli,5,2,190,2524,4,7527.733756
Marathahalli,2,2,52.25,1071,2,4878.618114
Marathahalli,2,2,58.86,1215,2,4844.444444
Marathahalli,2,2,53.67,1102,2,4870.235935
Marathahalli,3,3,123,1900,3,6473.684211
Marathahalli,2,3,60,1045,2,5741.626794
Marathahalli,2,2,58.86,1215,2,4844.444444
Marathahalli,2,2,73,1365,2,5347.985348
Marathahalli,2,2,70,1208,2,5794.701987
Marathahalli,1,1,92,1325,2,6943.396226
Marathahalli,3,2,90,1525,3,5901.639344
Marathahalli,3,2,140,1937,3,7227.671657
Marathahalli,3,2,83,1550,3,5354.83871
Marathahalli,2,1,86,1350,2,6370.37037
Marathahalli,2,1,47,957,2,4911.180773
Marathahalli,2,1,57,1230,2,4634.146341
Marathahalli,2,2,58,1200,2,4833.333333
Marathahalli,1,1,35,607,1,5766.062603
Marathahalli,3,3,109,1583,3,6885.660139
Marathahalli,2,2,52.43,1075,2,4877.209302
Marathahalli,2,1,103,1360,2,7573.529412
Marathahalli,2,1,58.5,1220,2,4795.081967
Marathahalli,2,1,45.68,950,2,4808.421053
Marathahalli,1,1,44,615,1,7154.471545
Marathahalli,3,2,90,1595,3,5642.633229
Marathahalli,2,1,89,1350,2,6592.592593
Marathahalli,2,1,57,1020,2,5588.235294
Marathahalli,3,2,88,1600,2,5500
Marathahalli,1,1,55,780,1,7051.282051
Marathahalli,3,2,100,1710,3,5847.953216
Marathahalli,2,1,81,1358,2,5964.653903
Marathahalli,2,1,75,1205,2,6224.06639
Marathahalli,3,3,110,1730,3,6358.381503
Marathahalli,3,3,115,1583,3,7264.687303
Marathahalli,2,1,67,1200,2,5583.333333
Marathahalli,2,1,60,1095,2,5479.452055
Marathahalli,2,1,48,1060,2,4528.301887
Marathahalli,2,1,65,1050,2,6190.47619
Marathahalli,2,2,53.67,1102,2,4870.235935
Marathahalli,2,1,49.95,1026,2,4868.421053
Marathahalli,2,1,59,1220,2,4836.065574
Marathahalli,2,1,48.06,881,2,5455.164586
Marathahalli,3,2,100,1710,3,5847.953216
Marathahalli,3,3,105,1680,3,6250
Marathahalli,3,3,119,1910,3,6230.366492
Marathahalli,2,1.584375738,104,1602,2,6491.885144
Marathahalli,1,1,38,700,1,5428.571429
Marathahalli,3,1,89,1469,3,6058.543227
Marathahalli,3,2,116,1690,3,6863.905325
Marathahalli,2,2,55,1065,2,5164.319249
Marathahalli,3,2,125,1693,3,7383.343178
Marathahalli,3,1,125,1693,3,7383.343178
Marathahalli,2,2,57.9,1196,2,4841.137124
Marathahalli,3,2,88,1595,3,5517.241379
Marathahalli,3,2,125,2122,3,5890.66918
Marathahalli,3,2,115,1730,3,6647.398844
Marathahalli,2,3,55,1125,2,4888.888889
Marathahalli,3,2,115,1950,3,5897.435897
Marathahalli,2,2,68,1250,2,5440
Marathahalli,2,2,56.8,1125,2,5048.888889
Marathahalli,2,1,90,1350,2,6666.666667
Marathahalli,2,1,53,1200,2,4416.666667
Marathahalli,5,2,175,2500,4,7000
Marathahalli,2,1,47,957,2,4911.180773
Marathahalli,2,2,60,1350,2,4444.444444
Marathahalli,4,3,235,3400,4,6911.764706
Marathahalli,2,1,99,1350,2,7333.333333
Marathahalli,2,2,55,1285,2,4280.155642
Marathahalli,5,2,181,2500,4,7240
Marathahalli,4,3,235,3800,4,6184.210526
Marathahalli,4,3,230,3951,4,5821.31106
Marathahalli,2,1,54.8,1125,2,4871.111111
Marathahalli,3,2,126,1700,3,7411.764706
Marathahalli,2,3,73,1270,2,5748.031496
Marathahalli,2,2,46.7,950,2,4915.789474
Marathahalli,3,2,85,1550,3,5483.870968
Marathahalli,2,2,49.86,1019,2,4893.032385
Marathahalli,2,2,65,1144,2,5681.818182
Marathahalli,2,2,55,1240,2,4435.483871
Marathahalli,2,1.584375738,75,1100,1,6818.181818
Marathahalli,2,2,52,1156,2,4498.269896
Marathahalli,5,2,180,2524,4,7131.537242
Marathahalli,2,2,60,1135,2,5286.343612
Marathahalli,3,2,130,1839,3,7069.059271
Marathahalli,2,2,85,1170,2,7264.957265
Marathahalli,2,2,53.67,1102,2,4870.235935
Marathahalli,2,1,60,1108,3,5415.162455
Marathahalli,3,2,110,1449,3,7591.442374
Marathahalli,2,1,101,1360,2,7426.470588
Marathahalli,2,1,50.18,1026,2,4890.838207
Marathahalli,2,2,80,1270,2,6299.212598
Marathahalli,2,1,50,1100,2,4545.454545
Marathahalli,2,2,57.95,1196,2,4845.317726
Marathahalli,2,2,90,1485,3,6060.606061
Marathahalli,2,1,69,1146,2,6020.942408
Marenahalli,1,0,75,840,1,8928.571429
Margondanahalli,2,0,58,1090,2,5321.100917
Margondanahalli,2,1,58.5,1200,2,4875
Margondanahalli,2,0,67,1200,2,5583.333333
Margondanahalli,2,0,65,1200,3,5416.666667
Margondanahalli,2,0,57,1000,2,5700
Margondanahalli,2,0,69,1200,2,5750
Margondanahalli,2,0,49,900,2,5444.444444
Margondanahalli,2,1,60,1140,2,5263.157895
Margondanahalli,2,1,55,1100,2,5000
Margondanahalli,1,0,66,1152,2,5729.166667
Margondanahalli,2,1,65,1200,2,5416.666667
Margondanahalli,2,0,58,1050,2,5523.809524
Margondanahalli,2,1,65,1160,2,5603.448276
Margondanahalli,2,1,67.76,1334,2,5079.46027
Mariyannapalya,2,3,46,900,2,5111.111111
Marsur,4,2,145,1800,4,8055.555556
Marsur,3,1,120,1200,3,10000
Maruthi Nagar,3,1,39.5,1250,3,3160
Maruthi Nagar,1,0,35.5,850,2,4176.470588
Maruthi Nagar,3,2,42,1250,3,3360
Maruthi Sevanagar,2,2,47,950,2,4947.368421
Maruthi Sevanagar,7,1.584375738,299,5000,7,5980
Maruthi Sevanagar,2,0,55,933,2,5894.962487
Mathikere,2,1,150,1550,3,9677.419355
Mathikere,3,0,120,1590,3,7547.169811
Mathikere,2,0,60,1150,3,5217.391304
Mathikere,2,2,130,1500,2,8666.666667
Mathikere,2,0,175,1350,3,12962.96296
Mathikere Extension,3,0,250,3000,3,8333.333333
Medahalli,1,0,41,700,1,5857.142857
Medahalli,2,1,51,1552,2,3286.082474
Medahalli,2,3,35,990,2,3535.353535
Medahalli,2,2,38.5,760,2,5065.789474
Meenakunte,3,2,280,4050,3,6913.580247
Meenakunte,4,2,250,4111,4,6081.245439
Meenakunte,4,2,255,4428,4,5758.807588
Meenakunte,3,3,250,3900,3,6410.25641
Mico Layout,9,3,210,5000,9,4200
Mico Layout,2,2,65,1550,3,4193.548387
Mico Layout,2,2,40,1125,2,3555.555556
Mico Layout,2,2,39.25,1190,2,3298.319328
Mico Layout,1,1,29.5,800,1,3687.5
Mico Layout,2,2,44,1250,3,3520
Mico Layout,2,2,39,1171,2,3330.486763
Mico Layout,2,1,53.5,1200,2,4458.333333
Mico Layout,3,2,59,1670,3,3532.934132
Mico Layout,2,2,43,1140,2,3771.929825
Moodalapalya,1,0,52,600,1,8666.666667
Motappa Layout,2,1,51,1113,2,4582.210243
Motappa Layout,2,1,59.27,1360,3,4358.088235
Motappa Layout,2,1,56.5,1312,3,4306.402439
Motappa Layout,2,1,52,1113,2,4672.057502
Muneshwara Nagar,2,3,48,1230,2,3902.439024
Muneshwara Nagar,2,3,66,1560,3,4230.769231
Munivenkatppa Layout,2,3,160,1550,2,10322.58065
Munivenkatppa Layout,2,2,171,1475,2,11593.22034
Munivenkatppa Layout,3,1.584375738,260,2375,4,10947.36842
Munivenkatppa Layout,4,2,314,3700,4,8486.486486
Munnekollal,2,2,52,1170,2,4444.444444
Munnekollal,2,2,53.67,1102,2,4870.235935
Munnekollal,3,2,68,1390,3,4892.086331
Munnekollal,2,2,49.5,1200,2,4125
Munnekollal,2,1,46.5,950,2,4894.736842
Munnekollal,3,3,75,1560,3,4807.692308
Munnekollal,3,3,86.5,1750,3,4942.857143
Munnekollal,2,2,66.5,1385,3,4801.444043
Munnekollal,2,2,45,1080,2,4166.666667
Munnekollal,2,2,59,1170,2,5042.735043
Munnekollal,2,1,57.9,1200,3,4825
Munnekollal,2,1,50.36,1030,2,4889.320388
Murugeshpalya,2,1.584375738,81,1296,2,6250
Murugeshpalya,3,2,74,1550,3,4774.193548
Murugeshpalya,3,3,91,1845,3,4932.249322
Murugeshpalya,2,1,85,1185,2,7172.995781
Murugeshpalya,2,2,48,1225,2,3918.367347
Murugeshpalya,3,3,75,1930,3,3886.010363
Murugeshpalya,2,1,65,1600,3,4062.5
Murugeshpalya,2,0,56,1344,3,4166.666667
Murugeshpalya,2,0,70,1500,3,4666.666667
Murugeshpalya,3,3,96,1855,3,5175.202156
Murugeshpalya,2,2,75,1175,2,6382.978723
Muthurayya Swamy Layout,4,2,260,2405,3,10810.81081
Mylasandra,2,2,55,1110,2,4954.954955
Mylasandra,2,2,41,1110,2,3693.693694
Mysore Road,2,2,73.5,1175,2,6255.319149
Mysore Road,4,2,91.31,1710,3,5339.766082
Mysore Road,2,1,48.95,1020,2,4799.019608
Mysore Road,2,1,73.5,1175,2,6255.319149
Mysore Road,2,1,45,1070,2,4205.607477
Mysore Road,2,1,53,1239,2,4277.643261
Mysore Road,2,1,62,1060,2,5849.056604
Mysore Road,2,1,45.47,980,2,4639.795918
Mysore Road,2,1,40,883,2,4530.011325
Mysore Road,3,2,96,1525,3,6295.081967
Mysore Road,2,3,65,1200,2,5416.666667
Mysore Road,2,1,40.95,883,2,4637.599094
Mysore Road,2,1,49.65,1070,2,4640.186916
Mysore Road,2,1,50,883,2,5662.514156
Mysore Road,2,1,51,1155,2,4415.584416
Mysore Road,2,1,43,1003,2,4287.138584
Mysore Road,2,2,73,1237,2,5901.374293
Mysore Road,2,1,45,883,2,5096.262741
Mysore Road,2,2,65,1170,2,5555.555556
Mysore Road,2,0,50.855,1029.5,2,4939.776591
Mysore Road,2,1,43.61,940,2,4639.361702
Mysore Road,2,2,48.95,1020,2,4799.019608
Mysore Road,2,2,100,1568,3,6377.55102
Mysore Road,2,2,70.5,1175,2,6000
Mysore Road,2,1,60,1080,3,5555.555556
Mysore Road,2,1,37,883,2,4190.260476
NGR Layout,2,1,45.9,1020,2,4500
NGR Layout,2,2,49.73,1105,2,4500.452489
NGR Layout,2,1,45.9,1022,2,4491.193738
NGR Layout,2,1,45,1020,2,4411.764706
NGR Layout,2,1,45.9,1019,2,4504.416094
NGR Layout,2,1,46,1020,2,4509.803922
NGR Layout,2,2,46,1021,2,4505.386876
NGR Layout,2,2,45.9,1021,2,4495.592556
NRI Layout,2,2,75,1565,3,4792.332268
NRI Layout,5,3,130,2500,5,5200
NRI Layout,2,2,45.56,1125,2,4049.777778
NRI Layout,4,2,115,2150,4,5348.837209
NRI Layout,2,0,75,1250,2,6000
NRI Layout,3,3,75,1789,3,4192.286193
NRI Layout,3,3,64.11,1731,3,3703.639515
NRI Layout,2,1,125,2400,2,5208.333333
NRI Layout,5,1,95.75,2700,4,3546.296296
NS Palya,2,1,160,2000,2,8000
Nagadevanahalli,2,2,65,1250,3,5200
Nagadevanahalli,2,2,65,1240,3,5241.935484
Nagadevanahalli,2,2,65,1240,3,5241.935484
Naganathapura,2,2,33.03,1001,2,3299.7003
Naganathapura,2,1,55,1103,2,4986.400725
Naganathapura,2,1,62,1143,2,5424.32196
Naganathapura,3,1,80,2260,2,3539.823009
Naganathapura,1,0,33,600,1,5500
Naganathapura,3,1,68,1451,3,4686.423156
Naganathapura,1,0,39.82,1200,1,3318.333333
Nagappa Reddy Layout,2,1,50,1209,2,4135.649297
Nagappa Reddy Layout,2,2,43.5,1100,2,3954.545455
Nagappa Reddy Layout,2,2,65,1495,3,4347.826087
Nagappa Reddy Layout,3,2,79.5,1820,3,4368.131868
Nagappa Reddy Layout,3,2,60,1350,3,4444.444444
Nagappa Reddy Layout,2,2,70,1495,3,4682.274247
Nagarbhavi,2,1,98,1630,3,6012.269939
Nagarbhavi,3,2,150,1350,3,11111.11111
Nagarbhavi,2,1,150,1200,2,12500
Nagarbhavi,3,0,160,2400,3,6666.666667
Nagarbhavi,2,2,36,884,1,4072.39819
