location,bath,balcony,price,total_sqft_int,bhk,price_per_sqft
Kalena Agrahara,2.0,1.0,40.0,900.0,2,4444.444444444444
Kalena Agrahara,2.0,2.0,95.0,1837.0,3,5171.475231355471
Kalena Agrahara,3.0,2.0,78.0,1510.0,3,5165.562913907284
Kalena Agrahara,2.0,2.0,70.0,1354.0,2,5169.8670605613
Kalena Agrahara,3.0,2.0,70.0,1200.0,2,5833.333333333333
Kalena Agrahara,2.0,2.0,71.0,1354.0,2,5243.722304283604
Kalkere,2.0,3.0,40.0,856.0,2,4672.897196261682
Kalkere,2.0,2.0,48.0,925.0,2,5189.189189189189
Kalkere,2.0,2.0,51.0,925.0,2,5513.513513513513
Kalkere,2.0,1.0,54.0,1147.0,2,4707.933740191805
Kalkere,2.0,3.0,42.0,925.0,2,4540.540540540541
Kalkere,3.0,3.0,95.0,1850.0,3,5135.135135135135
Kalkere,2.0,1.0,55.0,925.0,2,5945.945945945946
Kallumantapa,2.0,2.0,50.0,1050.0,2,4761.9047619047615
Kallumantapa,2.0,1.0,53.0,1054.0,2,5028.462998102466
Kallumantapa,2.0,3.0,65.0,1255.0,2,5179.282868525896
Kalyan nagar,3.0,2.0,75.0,1375.0,3,5454.545454545455
Kalyan nagar,2.0,0.0,39.0,820.0,2,4756.09756097561
Kalyan nagar,5.0,3.0,300.0,3800.0,4,7894.736842105263
Kalyan nagar,3.0,3.0,88.0,1640.0,3,5365.8536585365855
Kalyan nagar,2.0,2.0,73.0,1080.0,2,6759.259259259259
Kalyan nagar,3.0,2.0,150.0,2422.0,4,6193.228736581338
Kalyan nagar,2.0,1.0,48.0,1280.0,2,3750.0
Kalyan nagar,2.0,1.0,65.0,1198.0,2,5425.709515859767
Kalyan nagar,2.0,2.0,65.0,1250.0,2,5200.0
Kalyan nagar,2.0,1.0,60.0,1190.0,2,5042.016806722689
Kalyan nagar,2.0,2.0,44.5,1086.0,2,4097.605893186003
Kalyan nagar,4.0,1.0,165.0,2285.0,3,7221.006564551422
Kalyan nagar,2.0,1.0,70.0,1100.0,2,6363.636363636364
Kamakshipalya,2.0,1.0,75.0,1150.0,2,6521.739130434783
Kamakshipalya,2.0,0.0,60.0,1155.0,3,5194.805194805195
Kamakshipalya,2.0,2.0,85.0,1044.0,2,8141.762452107279
Kamakshipalya,1.0,0.0,30.0,450.0,1,6666.666666666667
Kamakya Layout,6.0,3.0,200.0,2750.0,6,7272.727272727273
Kamala Nagar,2.0,1.0,80.0,1000.0,2,8000.0
Kamala Nagar,2.0,0.0,43.0,700.0,2,6142.857142857143
Kamala Nagar,1.0,1.0,33.0,565.0,1,5840.70796460177
Kambipura,2.0,1.0,45.0,883.0,2,5096.262740656852
Kambipura,2.0,1.0,56.0,1082.0,3,5175.6007393715345
Kambipura,2.0,1.0,45.0,883.0,2,5096.262740656852
Kambipura,2.0,1.0,39.0,883.0,2,4416.761041902605
Kambipura,2.0,1.0,45.0,883.0,2,5096.262740656852
Kambipura,2.0,1.0,39.0,883.0,2,4416.761041902605
Kambipura,2.0,1.0,55.0,1082.0,3,5083.179297597043
Kambipura,2.0,1.0,37.0,883.0,2,4190.260475651189
Kambipura,2.0,1.0,44.0,883.0,2,4983.012457531144
Kambipura,2.0,1.0,37.0,883.0,2,4190.260475651189
Kambipura,2.0,1.0,39.0,883.0,2,4416.761041902605
Kambipura,2.0,1.0,37.01,883.0,2,4191.392978482446
Kambipura,2.0,1.0,39.0,883.0,2,4416.761041902605
Kambipura,2.0,1.0,45.0,883.0,2,5096.262740656852
Kambipura,2.0,1.0,39.0,883.0,2,4416.761041902605
Kambipura,2.0,1.0,55.0,1082.0,3,5083.179297597043
Kammagondahalli,2.0,1.0,51.5,1263.0,2,4077.593032462391
Kammagondahalli,7.0,3.0,110.0,2700.0,6,4074.074074074074
Kammagondahalli,2.0,2.0,55.0,1347.0,3,4083.147735708983
Kammanahalli,5.0,1.0,140.0,2845.0,5,4920.91388400703
Kammanahalli,1.0,0.0,59.0,700.0,1,8428.57142857143
Kammanahalli,2.0,2.0,80.0,1200.0,2,6666.666666666667
Kammanahalli,2.0,1.0,60.0,1100.0,2,5454.545454545455
Kammanahalli,1.0,1.0,81.0,1200.0,2,6750.0
Kammanahalli,4.0,2.0,200.0,2900.0,4,6896.551724137931
Kammanahalli,3.0,2.0,80.0,1200.0,2,6666.666666666667
Kammasandra,3.0,2.0,65.0,1595.0,3,4075.2351097178685
Kammasandra,2.0,2.0,24.5,810.0,2,3024.6913580246915
Kammasandra,1.0,0.0,18.41,657.5,1,2800.0
Kammasandra,2.0,2.0,32.0,1156.0,2,2768.166089965398
Kammasandra,2.0,1.0,24.0,870.0,2,2758.6206896551726
Kammasandra,2.0,0.0,23.45,1018.0,2,2303.5363457760313
Kammasandra,2.0,1.0,31.5,990.0,2,3181.818181818182
Kammasandra,2.0,0.0,25.0,930.0,2,2688.1720430107525
Kammasandra,2.0,2.0,25.79,992.0,2,2599.798387096774
Kammasandra,1.0,2.0,25.75,1030.0,2,2500.0
Kammasandra,2.0,2.0,37.0,1015.0,2,3645.320197044335
Kammasandra,2.0,1.0,31.99,1080.0,2,2962.037037037037
Kammasandra,2.0,2.0,60.0,1415.0,2,4240.282685512368
Kammasandra,2.0,1.0,35.0,1057.0,2,3311.2582781456954
Kammasandra,2.0,2.0,25.53,982.0,2,2599.79633401222
Kammasandra,2.0,1.0,40.5,985.0,2,4111.675126903553
Kammasandra,2.0,2.0,35.0,940.0,2,3723.404255319149
Kammasandra,1.0,1.0,18.5,610.0,1,3032.7868852459014
Kanaka Nagar,3.0,1.0,215.0,2479.13,3,8672.39717158842
Kanaka Nagar,3.0,0.0,99.0,1365.0,3,7252.747252747253
Kanaka Nagar,4.0,1.0,160.0,2274.24,3,7035.317292809907
Kanaka Nagar,4.0,2.0,90.0,1600.0,4,5625.0
Kanakapura,3.0,3.0,75.0,1419.0,3,5285.412262156448
Kanakapura,1.0,1.0,36.0,711.0,1,5063.291139240507
Kanakapura,1.0,1.0,38.0,711.0,1,5344.585091420535
Kanakapura,2.0,1.0,46.0,929.0,2,4951.560818083961
Kanakapura,1.0,1.0,30.0,551.0,1,5444.64609800363
Kanakapura,2.0,1.0,42.83,1020.0,2,4199.019607843137
Kanakapura,3.0,3.0,97.0,1699.0,3,5709.240729841083
Kanakapura,2.0,1.0,45.2,1130.0,2,4000.0
Kanakapura,3.0,1.0,75.0,1476.0,3,5081.30081300813
Kanakapura,2.0,2.0,64.0,1295.0,2,4942.084942084942
Kanakapura,2.0,1.0,46.39,1160.0,2,3999.137931034483
Kanakapura,2.0,2.0,55.0,1277.0,2,4306.969459671104
Kanakapura,2.0,1.0,59.0,1151.0,2,5125.977410947003
Kanakapura,2.0,1.0,47.0,945.0,2,4973.544973544974
Kanakapura,2.0,2.0,70.0,1254.0,3,5582.13716108453
Kanakapura,3.0,1.0,121.0,2200.0,3,5500.0
Kanakapura,2.0,2.0,65.0,1340.0,2,4850.746268656716
Kanakapura,3.0,1.0,75.0,1450.0,3,5172.413793103448
Kanakapura,2.0,1.0,45.2,1130.0,2,4000.0
Kanakapura,2.0,2.0,68.0,1283.0,2,5300.077942322681
Kanakapura,4.0,0.0,120.0,2130.0,4,5633.802816901409
Kanakapura,1.0,1.0,50.0,938.0,1,5330.490405117271
Kanakapura,1.0,0.0,35.475,825.0,1,4300.0
Kanakapura,2.0,1.0,70.0,1489.0,3,4701.141705842848
Kanakapura,2.0,1.0,69.5,1477.0,3,4705.484089370345
Kanakpura Road,2.0,1.0,36.0,700.0,2,5142.857142857143
Kanakpura Road,3.0,2.0,88.0,1665.0,3,5285.285285285286
Kanakpura Road,2.0,1.0,57.0,950.0,2,6000.0
Kanakpura Road,4.0,1.0,110.0,2250.0,4,4888.888888888889
Kanakpura Road,1.0,1.0,26.0,525.0,1,4952.380952380952
Kanakpura Road,1.0,1.0,27.25,525.0,1,5190.476190476191
Kanakpura Road,2.0,1.0,58.0,1100.0,3,5272.727272727273
Kanakpura Road,1.0,1.0,30.0,525.0,1,5714.285714285715
Kanakpura Road,2.0,3.0,75.0,1339.0,2,5601.194921583271
Kanakpura Road,3.0,2.0,58.0,1100.0,3,5272.727272727273
Kanakpura Road,1.0,1.0,26.0,525.0,1,4952.380952380952
Kanakpura Road,3.0,2.0,95.84,1843.0,3,5200.217037438958
Kanakpura Road,2.0,3.0,74.0,1290.0,2,5736.434108527132
Kanakpura Road,3.0,2.0,86.58,1665.0,3,5200.0
Kanakpura Road,2.0,3.0,85.0,1542.0,3,5512.321660181582
Kanakpura Road,2.0,3.0,69.0,1300.0,3,5307.692307692308
Kanakpura Road,2.0,2.0,90.0,1495.0,2,6020.066889632107
Kanakpura Road,3.0,1.5843757375501535,92.0,1560.0,3,5897.4358974358975
Kanakpura Road,2.0,2.0,75.0,1420.0,3,5281.69014084507
Kanakpura Road,1.0,0.0,36.29,825.0,1,4398.787878787879
Kanakpura Road,2.0,1.0,50.6,983.0,2,5147.5076297049845
Kanakpura Road,3.0,2.0,95.84,1843.0,3,5200.217037438958
Kanakpura Road,3.0,2.0,97.0,1500.0,3,6466.666666666667
Kanakpura Road,3.0,1.0,76.85,1366.0,2,5625.915080527086
Kanakpura Road,1.0,1.0,25.0,525.0,1,4761.9047619047615
Kanakpura Road,3.0,2.0,136.0,2265.0,3,6004.415011037528
Kanakpura Road,3.0,2.0,130.0,2200.0,3,5909.090909090909
Kanakpura Road,1.0,1.0,30.0,525.0,1,5714.285714285715
Kanakpura Road,2.0,2.0,56.74,1051.0,2,5398.667935299714
Kanakpura Road,1.0,1.0,30.0,525.0,1,5714.285714285715
Kanakpura Road,3.0,2.0,69.0,1300.0,3,5307.692307692308
Kanakpura Road,2.0,1.0,40.0,700.0,2,5714.285714285715
Kanakpura Road,1.0,0.0,19.695,458.0,1,4300.218340611354
Kanakpura Road,3.0,3.0,88.0,1700.0,3,5176.470588235294
Kanakpura Road,3.0,1.0,165.0,2775.0,4,5945.945945945946
Kanakpura Road,3.0,1.0,99.0,1900.0,3,5210.526315789473
Kanakpura Road,2.0,3.0,80.0,1290.0,2,6201.550387596899
Kanakpura Road,3.0,2.0,113.0,1868.0,3,6049.250535331906
Kanakpura Road,2.0,1.0,83.0,1366.0,2,6076.134699853587
Kanakpura Road,2.0,1.0,40.0,700.0,2,5714.285714285715
Kanakpura Road,2.0,2.0,71.5,1339.0,2,5339.805825242718
Kanakpura Road,1.0,1.0,35.0,670.0,1,5223.880597014925
Kanakpura Road,1.0,1.0,30.0,525.0,1,5714.285714285715
Kanakpura Road,3.0,2.0,95.0,1498.0,3,6341.789052069425
Kanakpura Road,3.0,2.0,86.91,1665.0,3,5219.81981981982
Kanakpura Road,3.0,2.0,86.58,1665.0,3,5200.0
Kanakpura Road,1.0,1.0,38.44,712.0,1,5398.876404494382
Kanakpura Road,2.0,3.0,95.0,1507.0,3,6303.9150630391505
Kanakpura Road,2.0,2.0,85.0,1339.0,2,6348.020911127707
Kanakpura Road,1.0,1.0,27.0,525.0,1,5142.857142857143
Kanakpura Road,1.0,1.0,27.5,525.0,1,5238.0952380952385
Kanakpura Road,1.0,1.0,26.25,525.0,1,5000.0
Kanakpura Road,1.0,1.0,26.0,525.0,1,4952.380952380952
Kanakpura Road,2.0,1.0,59.0,1050.0,3,5619.047619047619
Kanakpura Road,3.0,3.0,90.0,1600.0,3,5625.0
Kanakpura Road,3.0,2.0,56.57,1100.0,3,5142.727272727273
Kanakpura Road,3.0,2.0,96.2,1843.0,3,5219.750406945198
Kanakpura Road,2.0,2.0,65.0,1240.0,2,5241.935483870968
Kanakpura Road,2.0,1.0,41.0,700.0,2,5857.142857142857
Kanakpura Road,1.0,1.0,41.0,700.0,2,5857.142857142857
Kanakpura Road,3.0,1.0,58.0,1100.0,3,5272.727272727273
Kanakpura Road,2.0,1.0,65.0,1140.0,2,5701.754385964912
Kanakpura Road,2.0,1.0,40.0,700.0,2,5714.285714285715
Kanakpura Road,1.0,1.0,26.01,525.0,1,4954.285714285715
Kanakpura Road,2.0,3.0,70.0,1322.0,2,5295.00756429652
Kanakpura Road,2.0,1.0,105.0,1698.0,2,6183.745583038869
Kanakpura Road,3.0,2.0,69.0,1300.0,3,5307.692307692308
Kanakpura Road,3.0,1.0,69.0,1300.0,3,5307.692307692308
Kanakpura Road,2.0,1.0,63.0,1167.0,2,5398.457583547558
Kanakpura Road,3.0,1.0,69.0,1300.0,3,5307.692307692308
Kanakpura Road,2.0,2.0,78.0,1430.0,2,5454.545454545455
Kanakpura Road,2.0,1.0,36.0,700.0,2,5142.857142857143
Kanakpura Road,3.0,2.0,58.0,1100.0,3,5272.727272727273
Kanakpura Road,2.0,3.0,69.0,1300.0,3,5307.692307692308
Kanakpura Road,3.0,3.0,105.0,2000.0,3,5250.0
Kanakpura Road,2.0,0.0,62.0,1200.0,2,5166.666666666667
Kanakpura Road,3.0,2.0,95.0,1843.0,3,5154.639175257732
Kanakpura Road,2.0,1.0,46.29,900.0,2,5143.333333333333
Kanakpura Road,1.0,1.0,37.32,850.0,1,4390.588235294118
Kanakpura Road,1.0,1.0,30.0,525.0,1,5714.285714285715
Kanakpura Road,3.0,3.0,105.0,1938.0,3,5417.956656346749
Kanakpura Road,3.0,2.0,96.2,1843.0,3,5219.750406945198
Kanakpura Road,1.0,1.0,26.0,525.0,1,4952.380952380952
Kanakpura Road,2.0,2.0,36.0,700.0,2,5142.857142857143
Kanakpura Road,3.0,1.5843757375501535,95.0,1622.0,3,5856.966707768187
Kannamangala,2.0,1.0,58.0,957.0,2,6060.606060606061
Kannamangala,2.0,1.0,56.0,957.0,2,5851.619644723093
Kannamangala,4.0,0.0,200.0,3000.0,4,6666.666666666667
Kannamangala,3.0,1.0,89.0,1536.0,3,5794.270833333333
Kannamangala,4.0,1.0,130.0,2400.0,4,5416.666666666667
Kannamangala,3.0,1.0,93.34,1574.0,3,5930.114358322745
Kannamangala,2.0,0.0,52.5,957.0,2,5485.8934169279
Kannamangala,3.0,1.0,104.0,1536.0,3,6770.833333333333
Kannamangala,2.0,2.0,54.5,957.0,2,5694.879832810867
Kannamangala,4.0,3.0,135.0,2422.0,4,5573.905862923204
Kannamangala,2.0,1.0,55.0,957.0,2,5747.126436781609
Kannamangala,2.0,2.0,56.0,957.0,2,5851.619644723093
Karuna Nagar,3.0,2.0,180.0,2500.0,3,7200.0
Karuna Nagar,3.0,2.0,190.0,2500.0,3,7600.0
Karuna Nagar,3.0,2.0,175.0,1962.0,3,8919.469928644241
Karuna Nagar,2.0,1.0,65.0,1057.0,2,6149.479659413434
Karuna Nagar,2.0,1.0,98.0,1354.0,3,7237.81388478582
Karuna Nagar,3.0,3.0,115.0,1945.0,3,5912.596401028278
Karuna Nagar,3.0,2.0,165.0,1960.0,3,8418.367346938776
Kasavanhalli,2.0,2.0,58.06,1060.0,2,5477.358490566037
Kasavanhalli,3.0,1.0,105.0,1563.05,3,6717.635392341896
Kasavanhalli,3.0,3.0,99.0,1717.0,3,5765.87070471753
Kasavanhalli,4.0,1.0,240.0,3260.0,4,7361.963190184049
Kasavanhalli,2.0,2.0,78.0,1349.0,2,5782.060785767235
Kasavanhalli,2.0,2.0,78.0,1121.0,2,6958.07314897413
Kasavanhalli,2.0,1.0,50.0,1100.0,2,4545.454545454545
Kasavanhalli,2.0,1.0,78.0,1200.0,2,6500.0
Kasavanhalli,3.0,0.0,89.0,1476.0,3,6029.810298102981
Kasavanhalli,2.0,2.0,50.0,1200.0,2,4166.666666666667
Kasavanhalli,3.0,2.0,116.0,1719.0,3,6748.109365910413
Kasavanhalli,2.0,2.0,50.0,1115.0,2,4484.304932735426
Kasavanhalli,2.0,1.0,61.2,1125.0,2,5440.0
Kasavanhalli,3.0,2.0,151.0,2170.0,3,6958.52534562212
Kasavanhalli,3.0,1.0,95.0,1476.0,3,6436.314363143631
Kasavanhalli,2.0,1.0,50.3,1200.0,2,4191.666666666667
Kasavanhalli,3.0,2.0,123.0,1787.0,3,6883.044208170118
Kasavanhalli,2.0,2.0,59.8,1090.0,2,5486.238532110092
Kasavanhalli,3.0,2.0,104.0,1691.0,3,6150.206978119456
Kasavanhalli,4.0,3.0,272.0,4260.0,4,6384.976525821597
Kasavanhalli,4.0,3.0,120.0,2111.0,3,5684.509711037423
Kasavanhalli,2.0,1.0,39.0,950.0,2,4105.263157894737
Kasavanhalli,2.0,2.0,42.0,1105.0,2,3800.9049773755655
Kasavanhalli,1.0,1.0,43.82,770.0,1,5690.909090909091
Kasavanhalli,2.0,1.0,60.0,1147.0,2,5231.037489102006
Kasavanhalli,2.0,2.0,72.0,1375.0,2,5236.363636363636
Kasavanhalli,2.0,2.0,60.0,1200.0,2,5000.0
Kasavanhalli,4.0,2.0,333.0,4260.0,4,7816.901408450704
Kasavanhalli,2.0,2.0,83.0,1495.0,2,5551.8394648829435
Kasavanhalli,4.0,2.0,325.0,4000.0,4,8125.0
Kasavanhalli,2.0,1.0,69.0,1225.0,3,5632.65306122449
Kasavanhalli,3.0,2.0,132.0,1917.0,3,6885.758998435055
Kasavanhalli,2.0,1.0,78.0,1375.0,2,5672.727272727273
Kasavanhalli,4.0,2.0,344.0,4408.0,4,7803.992740471869
Kasavanhalli,2.0,2.0,95.0,1309.0,2,7257.448433919022
Kasavanhalli,3.0,0.0,105.0,1476.0,3,7113.821138211382
Kasavanhalli,2.0,2.0,67.0,1158.0,2,5785.837651122625
Kasavanhalli,2.0,3.0,67.0,1214.0,2,5518.945634266886
Kasavanhalli,4.0,3.0,120.0,2110.0,3,5687.203791469195
Kasavanhalli,2.0,2.0,110.0,1495.0,2,7357.859531772575
Kasavanhalli,2.0,3.0,85.0,1575.0,2,5396.825396825397
Kasavanhalli,2.0,2.0,55.0,1069.0,2,5144.9953227315245
Kasavanhalli,2.0,1.0,68.0,1100.0,2,6181.818181818182
Kasavanhalli,3.0,3.0,112.0,1715.0,3,6530.6122448979595
Kasavanhalli,2.0,1.0,65.0,1100.0,2,5909.090909090909
Kasavanhalli,2.0,2.0,66.25,1230.0,2,5386.178861788618
Kasavanhalli,2.0,2.0,90.0,1585.0,2,5678.233438485804
Kasavanhalli,2.0,2.0,80.0,1245.0,2,6425.70281124498
Kasavanhalli,3.0,2.0,142.0,2035.0,3,6977.886977886978
Kasavanhalli,3.0,1.0,110.0,1747.0,3,6296.508299942759
Kasavanhalli,2.0,2.0,80.0,1377.0,2,5809.731299927378
Kasavanhalli,2.0,1.0,61.0,1181.0,2,5165.114309906859
Kasavanhalli,2.0,2.0,75.0,1121.0,2,6690.454950936663
Kashi Nagar,2.0,2.0,50.0,1200.0,2,4166.666666666667
Kasturi Nagar,3.0,1.5843757375501535,125.0,1925.0,3,6493.506493506494
Kasturi Nagar,2.0,2.0,92.0,1567.0,2,5871.091257179323
Kasturi Nagar,3.0,2.0,88.5,1565.0,3,5654.952076677317
Kasturi Nagar,2.0,2.0,65.0,1101.0,2,5903.723887375114
Kasturi Nagar,3.0,1.0,125.0,1896.0,4,6592.827004219409
Kasturi Nagar,2.0,0.0,58.0,1000.0,2,5800.0
Kasturi Nagar,2.0,2.0,66.0,1101.0,2,5994.550408719346
Kasturi Nagar,4.0,2.0,155.0,2507.0,4,6182.688472277623
Kathriguppe,2.0,2.0,77.0,1400.0,3,5500.0
Kathriguppe,2.0,1.0,68.75,1250.0,3,5500.0
Kathriguppe,2.0,2.0,68.48,1245.0,3,5500.401606425703
Kathriguppe,2.0,1.0,87.01,1350.0,3,6445.185185185185
Kathriguppe,2.0,2.0,80.99,1350.0,3,5999.259259259258
Kathriguppe,2.0,2.0,75.08,1365.0,3,5500.3663003663005
Kathriguppe,3.0,2.0,77.99,1300.0,3,5999.230769230769
Kathriguppe,2.0,1.0,80.99,1350.0,3,5999.259259259258
Kathriguppe,2.0,2.0,76.45,1390.0,3,5500.0
Kathriguppe,3.0,3.0,78.3,1350.0,3,5800.0
Kathriguppe,2.0,2.0,68.75,1250.0,3,5500.0
Kathriguppe,3.0,2.0,77.99,1300.0,3,5999.230769230769
Kathriguppe,2.0,3.0,73.43,1335.0,3,5500.374531835207
Kathriguppe,3.0,2.0,77.99,1300.0,3,5999.230769230769
Kathriguppe,3.0,3.0,77.99,1300.0,3,5999.230769230769
Kathriguppe,2.0,2.0,73.43,1335.0,3,5500.374531835207
Kathriguppe,3.0,2.0,80.99,1350.0,3,5999.259259259258
Kathriguppe,2.0,1.0,68.75,1250.0,2,5500.0
Kathriguppe,3.0,2.0,80.99,1350.0,3,5999.259259259258
Kattigenahalli,7.0,1.5843757375501535,140.0,4100.0,7,3414.6341463414633
Kattigenahalli,7.0,2.0,125.0,2800.0,7,4464.285714285715
Kattigenahalli,2.0,2.0,47.0,1062.0,2,4425.612052730697
Kattigenahalli,1.0,0.0,70.0,1200.0,2,5833.333333333333
Kaval Byrasandra,2.0,2.0,52.0,1200.0,2,4333.333333333333
Kaval Byrasandra,2.0,1.0,52.0,1020.0,2,5098.0392156862745
Kaval Byrasandra,2.0,1.0,49.5,1200.0,2,4125.0
Kaval Byrasandra,2.0,2.0,50.0,945.0,2,5291.005291005291
Kaval Byrasandra,2.0,2.0,45.0,1060.0,2,4245.2830188679245
Kaval Byrasandra,2.0,1.0,46.0,1100.0,2,4181.818181818182
Kaval Byrasandra,2.0,1.0,49.0,1185.0,2,4135.021097046413
Kaval Byrasandra,2.0,3.0,53.0,997.0,2,5315.947843530592
Kaval Byrasandra,2.0,2.0,42.0,1060.0,2,3962.264150943396
Kaval Byrasandra,1.0,1.0,25.0,480.0,1,5208.333333333333
Kaval Byrasandra,2.0,1.0,41.5,1125.0,2,3688.8888888888887
Kaval Byrasandra,2.0,2.0,60.0,1180.0,2,5084.745762711865
Kaval Byrasandra,3.0,2.0,75.0,1450.0,3,5172.413793103448
Kaval Byrasandra,2.0,3.0,55.0,1066.0,2,5159.474671669794
Kaval Byrasandra,2.0,1.0,60.0,1025.0,2,5853.658536585366
Kaval Byrasandra,3.0,2.0,75.0,1400.0,3,5357.142857142857
Kaverappa Layout,2.0,2.0,68.0,1269.72,2,5355.511451343603
Kaverappa Layout,2.0,3.0,70.0,1265.0,2,5533.596837944664
Kaverappa Layout,2.0,1.0,59.0,1012.0,2,5830.0395256917
Kaverappa Layout,2.0,1.0,68.0,1250.0,2,5440.0
Kaverappa Layout,3.0,3.0,85.0,1540.0,3,5519.480519480519
Kaverappa Layout,2.0,1.0,65.0,1220.0,2,5327.868852459016
Kaverappa Layout,4.0,2.0,215.0,3535.0,4,6082.036775106082
Kaveri Nagar,3.0,3.0,155.0,1900.0,3,8157.894736842105
Kempapura,5.0,2.0,225.0,4200.0,5,5357.142857142857
Kenchenahalli,2.0,2.0,58.0,1015.0,2,5714.285714285715
Kenchenahalli,2.0,2.0,58.0,1150.0,2,5043.478260869565
Kenchenahalli,2.0,2.0,69.0,1280.0,3,5390.625
Kenchenahalli,2.0,2.0,73.0,1410.0,3,5177.304964539007
Kenchenahalli,1.0,1.0,45.0,870.0,2,5172.413793103448
Kenchenahalli,2.0,2.0,60.0,1150.0,2,5217.391304347826
Kenchenahalli,1.0,1.0,35.0,700.0,1,5000.0
Kenchenahalli,2.0,2.0,52.0,1060.0,2,4905.66037735849
Kenchenahalli,2.0,2.0,57.0,1150.0,2,4956.521739130435
Kenchenahalli,3.0,1.5843757375501535,100.0,1720.0,3,5813.953488372093
Kengeri,2.0,1.0,38.0,750.0,2,5066.666666666667
Kengeri,2.0,0.0,58.0,1200.0,2,4833.333333333333
Kengeri,2.0,2.0,57.0,1025.0,2,5560.975609756098
Kengeri,2.0,1.0,49.0,1082.0,3,4528.650646950093
Kengeri,2.0,1.0,36.0,750.0,2,4800.0
Kengeri,2.0,1.0,35.0,726.0,2,4820.936639118458
Kengeri,1.0,1.0,19.5,416.0,1,4687.5
Kengeri,2.0,2.0,45.0,900.0,2,5000.0
Kengeri,1.0,1.0,25.0,502.0,1,4980.0796812749
Kengeri,3.0,1.0,67.0,1200.0,3,5583.333333333333
Kengeri,1.0,1.0,17.0,500.0,1,3400.0
Kengeri,1.0,1.0,22.5,540.0,1,4166.666666666667
Kengeri,2.0,1.0,35.5,750.0,2,4733.333333333333
Kengeri,3.0,2.0,80.0,1741.0,3,4595.060310166571
Kengeri,2.0,0.0,58.0,1200.0,2,4833.333333333333
Kengeri,2.0,1.0,36.5,750.0,2,4866.666666666667
Kengeri,1.0,1.0,18.0,416.0,1,4326.923076923077
Kengeri,2.0,0.0,49.0,883.0,2,5549.263873159683
Kengeri,2.0,2.0,51.0,1052.0,2,4847.9087452471485
Kengeri,2.0,2.0,63.0,1220.0,2,5163.934426229508
Kengeri,1.0,0.0,52.0,1150.0,1,4521.739130434783
Kengeri,2.0,2.0,53.5,1192.0,2,4488.255033557047
Kengeri,2.0,1.0,40.0,750.0,2,5333.333333333333
Kengeri,1.0,1.0,35.0,600.0,1,5833.333333333333
Kengeri,2.0,1.0,51.5,1035.0,2,4975.84541062802
Kengeri,5.0,1.5843757375501535,130.0,3000.0,8,4333.333333333333
Kengeri,1.0,1.0,15.0,410.0,1,3658.5365853658536
Kengeri,1.0,1.0,17.19,416.0,1,4132.211538461539
Kengeri,4.0,3.0,100.0,2500.0,5,4000.0
Kengeri Hobli,2.0,0.0,42.0,1082.0,3,3881.7005545286506
Kengeri Hobli,1.0,0.0,95.0,1840.0,2,5163.04347826087
Kengeri Satellite Town,2.0,1.0,35.0,890.0,2,3932.5842696629215
Kengeri Satellite Town,2.0,1.0,45.0,883.0,2,5096.262740656852
Kengeri Satellite Town,2.0,3.0,66.0,1415.0,3,4664.310954063604
Kengeri Satellite Town,1.0,1.0,30.0,930.0,1,3225.8064516129034
Kengeri Satellite Town,2.0,1.5843757375501535,78.0,1635.0,3,4770.642201834862
Kengeri Satellite Town,2.0,2.0,43.0,1050.0,2,4095.2380952380954
Kengeri Satellite Town,2.0,3.0,42.0,1007.0,2,4170.8043694141015
Kengeri Satellite Town,2.0,1.0,26.0,818.0,2,3178.484107579462
Kengeri Satellite Town,2.0,2.0,50.0,1030.0,2,4854.368932038835
Kengeri Satellite Town,2.0,2.0,32.0,795.0,2,4025.1572327044023
Kengeri Satellite Town,2.0,0.0,44.285,1302.5,2,3400.0
Kengeri Satellite Town,2.0,1.0,40.0,800.0,2,5000.0
Kengeri Satellite Town,1.0,1.0,22.0,654.0,1,3363.914373088685
Kengeri Satellite Town,2.0,3.0,42.0,1060.0,2,3962.264150943396
Kengeri Satellite Town,2.0,1.0,33.0,750.0,2,4400.0
Kengeri Satellite Town,2.0,3.0,39.0,920.0,2,4239.130434782609
Kengeri Satellite Town,2.0,2.0,42.0,985.0,2,4263.959390862944
Kengeri Satellite Town,1.0,1.0,15.0,410.0,1,3658.5365853658536
Kengeri Satellite Town,2.0,2.0,49.0,1120.0,2,4375.0
Kengeri Satellite Town,2.0,1.0,43.0,1110.0,2,3873.873873873874
Kengeri Satellite Town,2.0,3.0,50.0,1170.0,2,4273.504273504273
Kengeri Satellite Town,2.0,0.0,25.0,777.4,2,3215.8476974530486
Kengeri Satellite Town,2.0,1.0,32.0,800.0,2,4000.0
Kereguddadahalli,2.0,1.0,32.0,950.0,2,3368.4210526315787
Kereguddadahalli,2.0,2.0,48.0,1400.0,3,3428.5714285714284
Kereguddadahalli,2.0,2.0,28.0,800.0,2,3500.0
Kereguddadahalli,2.0,1.0,30.0,904.0,2,3318.5840707964603
Kereguddadahalli,2.0,2.0,30.0,1000.0,2,3000.0
Kereguddadahalli,3.0,2.0,41.0,1240.0,3,3306.451612903226
Kereguddadahalli,1.0,1.0,19.5,600.0,1,3250.0
Kereguddadahalli,2.0,2.0,32.0,1080.0,2,2962.962962962963
Kereguddadahalli,2.0,1.0,34.0,1000.0,2,3400.0
